code,date,fundamental,technical,fundflow,sentiment,shortterm,total,pct_chg_score_day,resonance_count,is_resonance,fwd_ret_1,fwd_ret_3,fwd_max_3,hit_limit_3,trailing_5,trailing_10,_aligned,high_10d,high_20d,low_10d,low_20d,pullback_10d,pullback_20d,position_20d,max_pct_chg_5d,max_pct_chg_10d,min_pct_chg_5d,avg_pct_chg_5d,pct_chg_std_5d,pct_chg_std_10d,avg_vol_5d,avg_vol_10d,avg_amount_5d,vol_ratio_proxy,amount_ratio,amount_3d_increasing,consecutive_up,consecutive_down,gap_up,gap_up_bool,reversal_signal,limit_up_count_5d,limit_up_count_10d,limit_up_count_20d,limit_up_count_60d,vol_price_divergence,amplitude,upper_shadow_pct,pe,pb,total_mv,circ_mv,turnover_rate,turnover_rate_f,volume_ratio,free_share,net_mf_amount,net_mf_vol,buy_lg_amount,buy_lg_vol,sell_lg_amount,sell_lg_vol,buy_elg_amount,buy_elg_vol,sell_elg_amount,sell_elg_vol,buy_sm_amount,sell_sm_amount,earnings_yield,book_yield,log_circ_mv,turnover_healthy,net_mf_ratio,lg_buy_sell_ratio,elg_net,cpt_ret_1d_max,cpt_ret_3d_max,cpt_ret_5d_max,cpt_up_streak_max,cpt_turn_5d_max,cpt_ret_1d_avg,cpt_ret_3d_avg,cpt_ret_5d_avg,cpt_up_streak_avg,cpt_turn_5d_avg,n_concepts,cpt_up_ratio,inst_net_amount,inst_buy_amount,inst_sell_amount,inst_trade_count,n_inst_buyers,inst_buy_ratio,has_inst_net_buy,inst_score,tl_net_amount,tl_buy_amount,tl_sell_amount,tl_turnover,tl_pct_change,is_top_list,tl_quality
000025.SZ,20260610,39.0,0.0,19.0,23.0,17.5,22.77777777777778,6.1,0.0,0,-0.0236572890025575,-0.0031969309462915,0.0134271099744245,0.0,0.0343915343915344,0.0990864371047084,True,15.85,15.85,13.76,13.76,0.0132492113564668,0.0132492113564668,0.8995215311004789,9.9859,9.9859,-5.4974,0.8042400000000001,5.093633553211303,4.826336638289956,88968.09,90664.141,133438.48474599997,1.6843204119589394,1.6996572538403218,0.0,1.0,0.0,-0.7735583684950864,0.0,1.0,1.0,2.0,2.0,2.0,0.0,13.220815752461329,0.0,47.1894,3.6248,674175.2125,614305.2925,3.8151,8.2705,1.93,18118.6699,-7314.3,-46620.0,4134.66,,4695.3,30828.0,10891.3,69882.0,2628.26,16909.0,3225.31,,0.0211911997185808,0.2758772897815051,13.32824730261222,1.0,-0.0119066205180057,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000026.SZ,20260605,57.0,0.0,20.0,31.0,23.8,27.88888888888889,5.3,0.0,0,-0.0536347517730495,-0.0576241134751771,-0.0186170212765957,0.0,-0.0580375782881001,-0.1170254403131115,True,27.79,27.79,21.01,19.65,0.1881971932349766,0.1881971932349766,0.3574938574938575,4.6382,5.8317,-4.8017,-1.13408,3.3105574221873875,5.035851291926718,157790.168,247600.32,353480.3236,1.2667710069235747,1.2544902909554765,1.0,1.0,0.0,-0.927643784786636,0.0,1.0,0.0,0.0,2.0,2.0,0.0,10.389610389610384,30.80357142857151,104.8358,2.694,915403.5998,822449.0136,5.4829,9.9157,1.16,20158.3406,6323.41,28478.0,9928.3,,9493.38,42937.0,5662.6,25466.0,3853.34,17288.0,16113.91,,0.009538726274803,0.3711952487008166,13.62004177015616,1.0,0.0076885130815846,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000030.SZ,20260609,41.5,0.0,58.0,28.0,10.5,48.208333333333336,7.8,0.0,0,-0.0648535564853557,-0.089958158995816,-0.0209205020920503,0.0,0.0235546038543899,0.0063157894736842,True,4.92,4.97,4.4,4.4,0.0284552845528454,0.0382293762575451,0.6666666666666672,6.9351,6.9351,-1.9565,0.5190400000000001,3.28925590953334,2.628411891161657,181218.946,145039.431,84745.797888,2.8674747948263644,2.929643576760232,1.0,1.0,0.0,0.223713646532464,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.633109619686792,26.923076923076884,11.7001,0.9632,822069.5839,798693.1015,3.1099,11.2188,5.52,46318.9037,-4104.36,-81574.0,5726.87,,6192.07,129392.0,7957.26,164356.0,3590.83,74519.0,5594.17,,0.085469354962778,1.0382059800664452,13.590732047707794,1.0,-0.0051388449359231,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000031.SZ,20260601,91.0,5.0,19.0,0.0,1.5,22.688888888888886,8.1,1.0,0,-0.0383275261324043,-0.1080139372822299,0.0278745644599303,0.0,0.0789473684210526,0.0323741007194244,True,2.95,3.17,2.49,2.49,0.0271186440677966,0.0946372239747633,0.5588235294117648,9.9617,9.9617,-3.4749,1.64222,4.793876669836219,4.079692509932581,389520.662,372553.544,102644.3696,1.3854926134829786,1.46247668123435,1.0,3.0,0.0,-0.7662835249042099,0.0,0.0,1.0,1.0,1.0,1.0,0.0,12.260536398467444,0.0,,1.2028,1230171.9283,1230169.4492,1.2591,4.0984,1.58,131681.1819,1138.63,43046.0,3763.93,,3819.99,136099.0,4974.78,174111.0,1186.3,42042.0,2622.2,,0.0,0.8313934153641502,14.022662481437306,0.0,0.0009255879348495,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000032.SZ,20260604,0.0,0.0,25.0,13.0,4.5,17.365853658536587,2.5,0.0,0,-0.0281173594132029,-0.050122249388753,0.0073349633251833,0.0,-0.0720363017583664,-0.1447987454260324,True,19.46,21.35,15.66,15.66,0.1593011305241521,0.2337236533957846,0.1230228471001756,2.6349,2.6349,-6.5797,-1.4103399999999997,3.098415370862984,2.656855176406874,242678.428,266698.954,398216.1188,1.2772208578835855,1.2690031220303282,0.0,1.0,0.0,-0.3136762860727615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.539523212045168,58.33333333333337,,2.7025,1988033.3528,1861701.3068,2.7238,4.8832,1.3,63473.8048,-200.18,-1375.0,13315.21,,10970.31,67323.0,5073.08,30827.0,2488.69,15309.0,14760.81,,0.0,0.3700277520814061,14.43700130869883,1.0,-0.0001075253045527,0.0,,6.1094,13.386100000000003,17.6759,8.0,28.5775596,2.838611111111111,5.891866666666667,6.641977777777778,4.333333333333333,10.493227422222223,9.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000032.SZ,20260610,0.0,0.0,40.0,25.0,8.2,28.951219512195124,5.5,0.0,0,0.0997442455242965,0.3305626598465472,0.3305626598465472,1.0,-0.0188205771643663,-0.103724928366762,True,17.75,21.35,14.96,14.96,0.1188732394366196,0.2674473067915691,0.1064162754303598,2.9139,2.9139,-5.0314,-0.3301599999999999,3.11522770249624,3.0085638884524286,222274.116,230208.933,353352.846818,1.014593890005618,1.0174235558520095,0.0,2.0,0.0,-0.707850707850699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.657657657657654,75.63025210084024,,2.5836,1900540.4424,1779768.242,1.9818,3.5529,1.07,63473.8048,-1328.55,-8770.0,7912.56,,8347.22,52273.0,1808.33,11236.0,1265.17,7957.0,12696.9,,0.0,0.3870568199411673,14.39199371266777,0.0,-0.0007464735961953,0.0,,2.8549,10.177700000000002,9.9269,3.0,20.012883800000004,1.0341555555555555,3.1881000000000004,3.7455222222222226,1.4444444444444444,11.044482355555555,9.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000032.SZ,20260612,0.0,0.0,44.0,16.0,20.0,32.0,7.0,0.0,0,0.0998942917547567,0.227272727272727,0.2536997885835093,1.0,0.1899371069182391,0.1487553126897391,True,18.92,21.35,14.96,14.96,0.0,0.1138173302107728,0.619718309859155,10.0,10.0,-5.0314,3.70008,5.749010119107463,4.828179152858767,398412.374,309747.004,685441.316914,2.649405462491986,2.805017251507808,1.0,4.0,0.0,1.162790697674421,0.0,0.0,2.0,2.0,2.0,2.0,0.0,13.488372093023257,0.0,,3.1126,2299119.2564,2153018.8707,9.2759,16.6298,4.53,63473.8048,13600.06,73966.0,46084.85,,44014.59,241094.0,43629.8,234529.0,25815.07,140534.0,42317.94,,0.0,0.3212748184797275,14.582381541147848,1.0,0.0063167398043187,0.0,,6.6146,16.940800000000003,26.324700000000004,4.0,17.819504799999997,1.1463111111111113,4.123333333333334,6.277277777777779,1.6666666666666667,10.077161400000001,9.0,0.5555555555555556,497816817.65,796417699.56,298600881.90999997,10.0,7.0,0.727309758059863,1.0,10.0,342897279.14,587975513.9,245078234.76,9.28,10.0,1.0,10.0
000032.SZ,20260616,0.0,17.0,21.0,0.0,25.8,20.89743589743589,9.5,0.0,0,0.0144167758846656,0.074268239405854,0.1157710790738313,0.0,0.472972972972973,0.427057356608479,True,22.89,22.89,14.96,14.96,0.0,0.0,1.0,10.0,10.0,0.6435,8.1205,3.738509910646219,5.52763875172754,732098.078,471164.251,1436042.0589280005,1.380138823421416,1.571850204801817,1.0,6.0,0.0,3.171552138394995,1.0,0.0,4.0,4.0,4.0,4.0,0.0,9.13022585295532,0.0,,3.7657,2781545.4429,2604788.6866,8.879,13.727,1.81,73606.7653,-28187.07,-122802.0,70751.41,,68863.95,308165.0,59078.57,261771.0,48491.95,216398.0,41992.79,,0.0,0.2655548769153145,14.772862111491614,1.0,-0.0108212501632108,0.0,,7.6434,23.7904,23.989400000000003,6.0,15.664923800000002,3.820666666666667,9.522777777777778,11.374555555555556,3.5555555555555554,9.047786888888888,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000032.SZ,20260618,0.0,31.0,10.0,48.0,30.5,36.15714285714286,6.7,0.0,0,-0.0004065040650407,0.030081300813008,0.030081300813008,1.0,0.430232558139535,0.5036674816625919,True,25.54,25.54,14.96,14.96,0.0368050117462802,0.0368050117462802,0.9111531190926278,10.0,10.0,1.4417,7.4739,3.399892777132832,5.415769617293557,1229902.218,731513.864,2704864.831932,1.1984325244952116,1.3556398340396567,1.0,8.0,0.0,0.5598621877691778,0.0,0.0,3.0,4.0,4.0,4.0,0.0,9.948320413436686,40.692640692640616,,4.047,2989341.1051,2799379.7156,12.9526,20.0247,1.46,73606.7653,32857.01,132080.0,83329.46,335105.0,96252.46,386950.0,98605.33,395379.0,96612.05,387018.0,91656.08,76864.14,0.0,0.2470966147763776,14.844908420461149,1.0,0.0117372465824835,0.8657295020875094,1993.2799999999988,3.1714,13.1785,27.666700000000002,8.0,13.804517200000001,1.2778222222222224,8.963044444444444,14.665155555555556,3.6666666666666665,8.272697755555557,9.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000034.SZ,20260603,0.0,9.0,2.0,0.0,2.2,3.5853658536585367,2.8,0.0,0,-0.0265832681782642,-0.0985144644253323,-0.0089913995308833,0.0,-0.0115919629057187,-0.1526995693938391,True,30.53,43.75,25.25,25.25,0.1621356043236162,0.4153142857142857,0.0178378378378377,2.9025,3.7844,-2.0308,-0.2124600000000001,2.02624083030621,3.8373273038014366,517856.648,553452.8970000001,1369311.1978000002,0.9478028946728904,0.931718358872534,0.0,0.0,2.0,-1.2284069097888706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.566218809980803,73.79310344827591,49.7342,2.3224,2600820.058,2172120.1798,5.7802,6.1741,0.92,79497.5611,-17588.66,-68257.0,25857.41,99337.0,28696.41,110489.0,14962.45,57418.0,20450.92,78817.0,43533.68,38863.3,0.0201068882177656,0.4305890458146745,14.591214289904867,1.0,-0.008097461716699,0.9010363653026529,-5488.4699999999975,1.886,4.6249,2.5391999999999992,2.0,7.1460076,0.49536666666666657,2.0492000000000004,-0.20240000000000005,1.0,4.912952866666667,3.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000034.SZ,20260610,0.0,0.0,28.0,0.0,7.5,18.67567567567568,3.1,0.0,0,-0.0440224428139837,0.0384117393180836,0.0388433318946912,0.0,-0.0942142298670835,-0.1047140649149921,True,28.32,43.12,22.79,22.79,0.1818502824858756,0.4626623376623376,0.0186915887850468,1.6912,2.9025,-5.6465,-1.9310000000000005,2.36661768522083,2.364658647268142,312144.226,415000.437,748285.5349699999,0.985692620180006,0.966773227467244,0.0,0.0,1.0,-0.2132196162046962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2452025586353965,65.85365853658553,45.0485,2.1036,2355785.7992,1967475.5499,3.6234,3.8703,0.88,79497.5611,-7293.31,-31537.0,17374.2,,16117.38,68430.0,5506.73,23257.0,6294.61,26684.0,26845.31,,0.0221982973905901,0.4753755466818786,14.492261832207916,1.0,-0.0037069380609943,0.0,,-0.5215,0.695500000000001,1.4080000000000013,0.0,7.881911,-1.5658,-2.1936333333333327,-3.1213999999999995,0.0,5.1138006,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000037.SZ,20260609,79.3,0.0,0.0,35.0,20.0,37.97916666666667,6.6,1.0,0,-0.0298507462686566,-0.0122914837576821,0.0307287093942054,0.0,-0.0516236469608658,0.1528340080971659,True,12.94,12.94,9.76,9.49,0.1197836166924265,0.1197836166924265,0.5507246376811596,10.0483,10.0483,-5.4795,-0.8998600000000003,5.66427976095814,6.196235033510269,485688.268,535512.726,548907.5638,0.7866753742546649,0.7633947127620179,0.0,1.0,0.0,0.8695652173912993,0.0,1.0,1.0,3.0,3.0,3.0,0.0,12.367149758454117,0.0,42.6325,4.0626,686546.5968,386016.3829,11.2738,19.091,0.64,20013.5196,3386.83,30733.0,11837.17,,7990.56,73228.0,8789.45,77943.0,3543.14,31794.0,10439.1,,0.0234562833519028,0.2461477871313937,12.863635090292414,1.0,0.0087737986003495,0.0,,1.8339,3.2419000000000002,11.3643,2.0,32.2789598,0.52236,-1.2044199999999996,3.45488,0.8,17.4120546,5.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000037.SZ,20260611,71.0,27.0,45.0,26.0,23.8,44.11111111111112,5.3,0.0,0,-0.0251299826689773,0.012998266897747,0.012998266897747,0.0,0.006980802792321,0.1043062200956936,True,12.94,12.94,10.11,9.49,0.1081916537867079,0.1081916537867079,0.5942028985507245,10.0483,10.0483,-5.4795,0.3135599999999998,5.981330106790629,6.366677427237853,413178.764,565728.5630000001,458749.011582,1.258859470328441,1.2986448076815336,1.0,1.0,0.0,-1.2669683257918618,0.0,1.0,1.0,3.0,3.0,3.0,0.0,7.51131221719457,24.096385542168804,43.194,4.1161,695588.0358,391100.0051,15.3473,25.9891,1.29,20013.5196,897.55,7672.0,13343.0,,11472.74,100170.0,1843.88,16071.0,1783.87,15553.0,22533.69,,0.0231513636153169,0.2429484220499987,12.876718573783748,1.0,0.0022949373262485,0.0,,2.3785,5.4127,7.0625,4.0,31.797506200000004,0.5699799999999999,0.9523400000000002,-0.77444,1.8,16.31410468,5.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000048.SZ,20260601,0.0,0.0,4.0,3.0,1.5,3.121951219512196,7.1,0.0,0,0.0123277737490936,0.056562726613488,0.0725163161711384,0.0,0.0275707898658716,-0.0121776504297995,True,14.66,15.34,12.43,12.43,0.0593451568894952,0.1010430247718383,0.4673539518900341,9.9681,9.9681,-3.238,0.65208,4.730637559314812,3.8850912823767727,77006.158,81147.997,99738.279,1.0744935489444882,1.1115711751954334,1.0,1.0,0.0,2.0733652312599826,1.0,0.0,1.0,1.0,1.0,1.0,0.0,8.692185007974482,0.0,47.8474,1.9472,731149.5923,729908.4923,1.5632,3.4245,1.09,24161.6725,-2459.94,-17676.0,3711.25,,1838.95,13704.0,2360.19,17174.0,1055.12,7845.0,2156.05,,0.0208997772083749,0.5135579293344289,13.500674452253527,0.0,-0.0033702032870566,0.0,,-3.3659,-4.049199999999999,-5.8956,0.0,9.685490999999999,-3.3659,-4.049199999999999,-5.8956,0.0,9.685490999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000048.SZ,20260602,0.0,0.0,0.0,35.0,13.5,19.25925925925926,5.0,0.0,0,0.0308022922636101,0.0100286532951288,0.0594555873925499,0.0,0.0512048192771086,-0.0379048931771192,True,14.56,15.34,12.43,12.43,0.0412087912087911,0.089960886571056,0.525773195876289,9.9681,9.9681,-3.238,1.10728,4.654500721409333,3.686922218653385,121877.702,97137.84,164183.08539999998,2.35952906299464,2.4727501984196483,1.0,2.0,0.0,0.435097897026826,0.0,0.0,1.0,1.0,1.0,1.0,0.0,7.106598984771577,61.2244897959183,48.4372,1.9712,740163.039,738906.639,5.4331,11.9021,3.73,24161.6725,-1120.15,-8135.0,10298.02,72780.0,6458.96,46011.0,3534.62,25189.0,674.35,4740.0,11986.14,19662.29,0.0206452891579199,0.5073051948051948,13.512926857714044,1.0,-0.001515956063835,1.5941306138118505,2860.27,3.1559,-4.1486,-2.0613,1.0,9.5050162,3.1559,-4.1486,-2.0613,1.0,9.5050162,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000048.SZ,20260603,0.0,5.0,13.0,0.0,18.8,12.658536585365852,2.6,0.0,0,0.0125086865879082,0.024322446143155,0.0528144544822792,0.0,0.1198443579766537,0.0098245614035088,True,14.56,15.34,12.43,12.43,0.0116758241758241,0.0619295958279008,0.6735395189003439,9.9681,9.9681,-1.4786,2.37092,4.13155926081183,3.781022683626746,143824.644,109384.337,196664.3976,1.3423328202362872,1.373036758535293,0.0,3.0,0.0,-0.5014326647564515,0.0,0.0,1.0,1.0,1.0,1.0,0.0,6.518624641833812,2.1978021978021505,49.9292,2.0319,762961.7573,761666.6573,3.6475,7.9904,1.58,24161.6725,-252.05,-2090.0,6037.31,43096.0,5649.31,40405.0,1943.66,13788.0,837.15,6015.0,9066.99,11038.28,0.0200283601579837,0.4921502042423348,13.54326428134474,1.0,-0.0003309190412686,1.0684918172631237,1106.5100000000002,0.996,0.7860000000000005,0.10270000000000001,2.0,9.7715954,0.996,0.7860000000000005,0.10270000000000001,2.0,9.7715954,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000048.SZ,20260604,0.0,11.0,11.0,19.0,18.8,14.658536585365852,2.3,0.0,0,-0.0322580645161291,0.112560054907344,0.112560054907344,1.0,0.15086887835703,0.0650584795321638,True,14.79,15.34,12.43,12.43,0.0148749154834346,0.0501955671447196,0.7353951890034366,9.9681,9.9681,-0.9479,2.9168199999999995,3.749520399944505,3.52164160930666,164149.908,118130.279,228679.4334,1.056919995349617,1.0982103649028896,0.0,4.0,0.0,-0.6949270326615853,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.100069492703265,37.28813559322016,50.5538,2.0573,772505.4068,771194.1068,3.2778,7.1805,1.21,24161.6725,1021.79,6948.0,5984.16,,4707.76,32537.0,1560.83,10741.0,1630.02,11227.0,8213.58,,0.0197809066776384,0.4860739804598259,13.555695380651766,1.0,0.0013249452906737,0.0,,2.529,6.6809,-0.6236000000000002,3.0,9.862507,2.529,6.6809,-0.6236000000000002,3.0,9.862507,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000048.SZ,20260608,0.0,24.0,33.0,14.0,20.2,27.90243902439025,5.8,0.0,0,0.0997286295793757,0.330393487109905,0.330393487109905,1.0,0.0688905003625817,0.098360655737705,True,15.15,15.15,12.43,12.43,0.027062706270627,0.027062706270627,0.8492647058823529,4.539,9.9681,-3.2258,1.3754199999999996,2.612339351921951,3.838284707066426,209173.48,143089.819,298735.5758,1.0365903459654635,1.0685784715969542,0.0,1.0,0.0,-0.7092198581560294,0.0,1.0,0.0,1.0,1.0,1.0,0.0,9.007092198581558,32.283464566929155,51.1436,2.0813,781518.8535,780192.2535,4.0965,8.974,1.19,24161.6725,1292.17,8867.0,7562.54,51216.0,7385.59,50224.0,3055.79,20890.0,2166.68,14751.0,9755.76,10779.06,0.0195527886187128,0.4804689376831787,13.567295647141009,1.0,0.001656219981938,1.0238201930796214,889.1100000000001,-2.2659,-1.4210999999999994,2.7308,0.0,10.7008802,-2.2659,-1.4210999999999994,2.7308,0.0,10.7008802,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000048.SZ,20260609,0.0,23.0,46.0,32.0,21.8,37.024390243902445,8.4,0.0,0,0.0999383096853792,0.1665638494756323,0.3066008636644046,1.0,0.1611747851002865,0.2206325301204821,True,16.21,16.21,12.43,12.43,0.0,0.0,1.0,9.9729,9.9729,-3.2258,3.12344,4.30673975837872,4.595913123896056,210071.436,165974.56900000002,309478.911538,1.3903068668507603,1.485401487957459,1.0,2.0,0.0,3.1207598371777445,1.0,0.0,1.0,2.0,2.0,2.0,0.0,8.955223880597018,0.0,56.2441,2.2889,859458.6578,857999.7578,5.5179,12.0879,1.4,24161.6725,6864.41,44000.0,15102.78,,11318.99,71938.0,9287.58,58604.0,3976.99,25270.0,9531.11,,0.0177796426647417,0.4368910830529949,13.662359096185677,1.0,0.0080004801138884,0.0,,3.829,-0.12109999999999888,3.4039,1.0,11.3621872,3.829,-0.12109999999999888,3.4039,1.0,11.3621872,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000048.SZ,20260610,0.0,34.0,64.0,32.0,24.0,50.05,8.6,0.0,0,0.0998317442512619,-0.0257992148065057,0.1878855860908581,1.0,0.2390548992355801,0.3875486381322957,True,17.83,17.83,12.43,12.43,0.0,0.0,1.0,9.9938,9.9938,-3.2258,4.50616,5.106475116398786,4.765789282416922,230719.522,187272.083,360448.250226,1.284247502905281,1.4561705879024394,1.0,3.0,0.0,8.760024676125845,1.0,0.0,2.0,3.0,3.0,3.0,0.0,4.996915484268961,0.0,61.865,2.5177,945351.5033,943746.8033,5.5979,12.2633,1.41,24161.6725,-27738.45,-155674.0,12899.5,,14266.94,80588.0,26651.21,150131.0,18015.85,101613.0,5016.14,,0.0161642285621918,0.3971879096000317,13.757613192307849,1.0,-0.0293918346562944,0.0,,-0.8285,0.734600000000001,1.5794000000000001,0.0,10.964846399999999,-0.8285,0.734600000000001,1.5794000000000001,0.0,10.964846399999999,1.0,0.0,115044628.66,251441260.68,136396632.02,10.0,7.0,0.6483153539473632,1.0,10.0,72061990.79,165286843.8,93224853.01,5.6,9.9938,1.0,10.0
000048.SZ,20260612,0.0,39.0,38.0,27.0,26.5,35.41463414634147,5.1,0.0,0,-0.0814383923849814,0.0116340560549972,0.0814383923849815,1.0,0.3411347517730496,0.5079744816586922,True,21.18,21.18,12.7,12.43,0.1071765816808309,0.1071765816808309,0.7405714285714287,9.9938,9.9938,-3.5696,6.18386,5.313059340003648,5.175328174763413,383712.334,283034.448,703373.487138,2.1421152701335893,2.349502262253693,1.0,0.0,1.0,-1.1218765935747,0.0,0.0,3.0,4.0,4.0,4.0,0.0,11.626721060683332,78.50877192982449,65.6123,2.6696,1002613.4948,1000911.5948,15.529,34.019,3.23,24161.6725,16574.52,82083.0,37467.18,,50257.53,250240.0,22780.39,112751.0,28174.13,139271.0,49284.96,,0.015241044743135,0.3745879532514234,13.816421737514077,1.0,0.0165594245147213,0.0,,-2.1184,-3.460999999999999,-1.8978999999999997,0.0,10.9554012,-2.1184,-3.460999999999999,-1.8978999999999997,0.0,10.9554012,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000050.SZ,20260604,32.0,20.0,18.0,0.0,3.8,20.444444444444443,2.8,0.0,0,0.0449029126213591,0.0097087378640776,0.0995145631067961,0.0,0.0073349633251833,0.0842105263157895,True,8.61,8.61,7.37,7.3,0.0429732868757258,0.0429732868757258,0.7175572519083975,3.0,4.6053,-6.846,0.2133599999999999,3.6059074001421614,2.973382776569475,481801.822,579768.273,384030.323,1.0934228056945787,1.12462954910985,1.0,4.0,0.0,-1.2499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.625000000000002,22.222222222222136,119.9144,0.7472,2007079.0936,2007063.3346,2.1628,3.8554,1.13,136643.969,2350.38,28508.0,12711.92,,11311.25,138049.0,3948.46,47926.0,2196.76,26666.0,13354.31,,0.0083392820211751,1.3383297644539616,14.51218318413159,1.0,0.0011710542260832,0.0,,1.1556,6.965599999999999,0.7638000000000003,3.0,5.4497944,0.686225,5.631175,-0.22930000000000023,3.0,5.1487747,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000055.SZ,20260609,40.2,0.0,13.0,0.0,24.8,19.864864864864863,4.8,0.0,0,-0.0081081081081081,0.0270270270270269,0.0378378378378376,0.0,-0.116945107398568,0.0632183908045977,True,4.44,4.44,3.34,3.34,0.1666666666666667,0.1666666666666667,0.3272727272727274,3.6415,10.1156,-6.2053,-2.3952400000000003,3.488969164438115,5.402047369099979,662403.108,438896.572,255530.5834,0.6190867691399782,0.5869721620179262,0.0,1.0,0.0,3.08123249299721,1.0,0.0,0.0,2.0,2.0,2.0,0.0,6.722689075630258,20.83333333333324,,0.7108,397333.464,250066.1387,6.0677,8.0707,0.61,50811.798,357.69,9058.0,2526.15,,3170.21,86668.0,162.55,4417.0,352.14,9552.0,6929.64,,0.0,1.4068655036578503,12.429480716655933,1.0,0.0014303815856856,0.0,,5.2259,3.2419000000000002,11.3643,2.0,19.1332078,1.9113400000000003,1.2710799999999995,5.143579999999999,0.8,11.24469736,5.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
