code,trade_date,label,position_20d,trailing_10,trailing_5,pct_chg_std_10d,pct_chg_std_5d,limit_up_count_20d,limit_up_count_60d,avg_amount_5d,pct_chg_score_day,turnover_rate,volume_ratio,circ_mv,pe,pb,fwd_ret_3,hit_limit_3,fwd_max_3,max_pct_chg_5d,max_step,was_limit,prev_turnover,prev_vol_ratio,vol_accel,cmv_yi,pullback_10d,pullback_20d,prev_pct,pct_5d,positive_5d,close_pos,body_ratio,upper_ratio,lower_ratio,amplitude,net_mf_amount,net_mf_ratio,buy_elg_ratio,buy_lg_ratio,mf_net,mf_accel,mf_pct,sector_heat,sector_rank,n_concepts,auc_amount,auc_vol,auc_amt_ratio,auc_vol_ratio,dt_is_listed,dt_net_amount,dt_net_rate,dt_l_buy_ratio,dt_n_exalter,dt_inst_net_buy,dt_hot_net_buy,dt_inst_sell_ratio,fundamental,technical,fundflow,sentiment,shortterm,id_vwap_dev,id_range,id_morning_vol_ratio,id_afternoon_strength,id_tail_vol_ratio,id_amount_ratio
002272.SZ,20260519,1,0.8505747126436777,0.1838024124066628,0.0499235863474274,4.528631099159546,5.61221574118458,2.0,6.0,960221706.6,9.9951,10.3143,0.83,841162.315,,6.8489,0.0895456550507276,1.0,0.1001323334803705,9.9787,1.0,1.0,10.2794,0.8,0.0374999999999998,84.1162315,0.0,0.0305738476011289,-2.2941,5.663600000000001,2.0,1.0,0.7297297297297289,0.0,0.270270270270271,0.0538573508005822,-9630.39,-0.1127269303568979,0.8507153608243218,0.4729605795619575,-9630.39,-0.5448121757710112,-0.0112726930356897,0.0,0.0,0.0,41981400.0,2023200.0,0.0437205279899886,4.806150047662413,1.0,-282475750.56,-7.16,0.3823244001630789,10.0,-6427829.000000004,-289657804.11,0.0096590864412616,0.0,0.0,0.0,0.0,0.0,0.0154581537098046,0.0409090909090907,0.9536775290881362,0.0485724676308093,0.0172747183831319,0.8897896205921909
002281.SZ,20260519,1,0.9547374219610724,0.579739595092948,0.0558881231450274,4.399321374288881,3.642207638562085,3.0,5.0,16254747844.599998,10.0,8.6609,0.81,16361679.2243,178.9258,16.3747,-0.065052622460912,0.0,0.0238641777469792,6.8248,0.0,0.0,11.6467,1.12,-0.2767857142857143,1636.16792243,0.0229483777870874,0.0229483777870874,-3.5868,5.7942,3.0,0.7513867876954108,0.7513867876954108,0.2486132123045892,0.0,0.0944735588375417,71448.7,0.0508553465905579,0.5444122499173382,0.4887800670815904,71448.7,104.933103029045,0.0050855346590557,0.0,0.0,0.0,120456843.5,574973.0,0.0074105636489474,0.8516604960102202,1.0,-1906675603.35,-4.18,0.43712703547525,10.0,-3813351206.7,0.0,0.0835863272395917,0.0,0.0,0.0,0.0,0.0,0.0080980051777923,0.1005128205128205,0.7751991491908129,0.2899910958930284,0.0771608687022493,0.8647920865576441
002375.SZ,20260519,1,0.4715447154471541,0.064903846153846,-0.0022522522522524,3.1642633788727195,5.485584165938939,1.0,1.0,265277871.6,9.9323,2.7565,0.63,589631.4322,17.9907,0.7131,-0.0882956878850101,0.0,-0.0431211498973306,9.9778,0.0,0.0,3.9287,1.0,-0.37,58.963143220000006,0.1279527559055119,0.1279527559055119,-3.212,0.5044,2.0,0.2666666666666663,0.4666666666666674,0.2666666666666663,0.2666666666666663,0.0338600451467269,-1743.31,-0.1072405193093435,0.365464835647809,0.5289789680909064,-1743.31,0.2170388401839609,-0.0107240519309343,0.0,0.0,0.0,2059905.0,462900.0,0.0077650841646755,1.2616905000974272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001609575042968,0.0341685649202734,0.6359262994357981,0.5725092685853889,0.1595791654174275,0.6127855068330547
002421.SZ,20260519,1,1.0,0.2652329749103941,0.165016501650165,4.037563180716185,5.866994649733371,3.0,4.0,485327318.6,9.915,17.0516,3.48,707192.1467,,2.7566,0.1237113402061855,1.0,0.1237113402061855,9.9688,2.0,1.0,11.4523,3.42,0.0175438596491228,70.71921467,0.0,0.0,9.9315,16.3415,3.0,1.0,0.8421052631578946,0.0,0.1578947368421054,0.1076487252124645,13869.91,0.121894810831112,0.6740436021198746,0.4656875553999308,13869.91,2.0694482783081787,0.0121894810831111,0.0,0.0,0.0,96515931.2,24875240.0,0.1988677074235482,7.281826038476733,1.0,65000441.38,3.5,0.5664139171726902,10.0,-27169512.0,81075437.38,0.0146435224682249,0.0,0.0,0.0,0.0,0.0,0.0575280816487486,0.113564668769716,0.9688411134191552,0.0321609871311937,0.0095803015861492,2.34949797239788
002484.SZ,20260519,1,0.9913378248315688,0.3973284442116291,0.156514199002818,4.429218511261326,5.451360458454384,1.0,2.0,2743097182.6,10.0094,9.1104,1.44,4377219.5338,67.2633,7.0616,0.030840006815471,0.0,0.030840006815471,9.6383,0.0,0.0,7.9352,1.43,0.006993006993007,437.72195338000006,0.0033626004109844,0.0033626004109844,6.0131,15.4825,3.0,0.9617021276595744,0.4340425531914889,0.0382978723404254,0.5276595744680856,0.0880974695407685,2778.08,0.0071798227263033,0.5608561439748097,0.499920821633085,2778.08,-0.4768201070058512,0.0007179822726303,0.0,0.0,0.0,14071954.0,268600.0,0.0051299509507942,0.3593398335938168,1.0,271616170.35,15.63,0.6578764642362127,10.0,220269061.49,99702373.0,0.0062422406155569,0.0,0.0,0.0,0.0,0.0,0.0316179145410624,0.0924489795918368,0.5930598904855107,0.686170344754467,0.0862536974183959,1.4092060932147012
002498.SZ,20260519,0,0.4257703081232493,0.0698447893569844,0.0604395604395604,5.300997777859843,7.530018279659087,3.0,13.0,3050513122.4,2.0725,5.7012,0.65,3210358.14,58.0059,3.6428,-0.0954314720812182,0.0,-0.0609137055837563,10.0,0.0,0.0,9.0961,1.12,-0.4196428571428572,321.035814,0.1752136752136751,0.1752136752136751,-5.7143,7.3005,3.0,0.4814814814814818,0.4814814814814818,0.5185185185185182,0.0,0.0559585492227978,-382.38,-0.0020851005653032,0.5312601100123214,0.4307928549315296,-382.38,0.9647982560232286,-0.0002085100565303,0.0,0.0,0.0,11770143.0,1229900.0,0.0038584141512362,0.6484480275100978,1.0,600292340.49,11.72,0.6884725333572839,10.0,-17053465.259999998,782633498.5,0.0033300585845228,45.0,70.0,40.0,80.0,0.0,-0.0021462116137185,0.053248136315229,0.6991446114846874,0.4303192552345113,0.1218723012081097,0.60128729574417
002552.SZ,20260519,1,0.9195949970220372,0.576271186440678,0.1617357001972386,4.97681039091304,6.277384850588659,5.0,5.0,1405507813.8000002,9.9887,5.1791,0.41,1302290.6233,110.3642,8.7559,0.0244404425006432,1.0,0.0244404425006432,9.9934,1.0,1.0,10.6391,0.96,-0.5729166666666667,130.22906233,0.0367947669664757,0.0367947669664757,-5.0812,16.1798,3.0,1.0,1.0,0.0,0.0,0.0817770232031692,-1636.75,-0.0249291370146569,0.7019164873532167,0.4466545348634315,-1636.75,0.6272285435778772,-0.0024929137014656,0.0,0.0,0.0,42048567.0,1095300.0,0.0299169926962664,5.738971277478345,1.0,-75972351.96,-2.6,0.4633538003786479,10.0,-180436008.92,35176398.0,0.0734998538018524,0.0,0.0,0.0,0.0,0.0,0.0293039993749164,0.0890600924499229,0.9844173264240016,0.0158293369668776,0.0066648153290752,0.4662175432724015
002763.SZ,20260519,0,0.2025316455696203,-0.016374269005848,-0.1461928934010151,3.7555937298914537,4.366339924742461,1.0,1.0,180940602.2,4.2806,4.9065,0.67,255339.5422,62.8909,2.2074,-0.0592930444697833,0.0,-0.0125427594070695,2.7893,0.0,0.0,6.9557,0.97,-0.3092783505154638,25.53395422,0.183495145631068,0.183495145631068,-9.3716,-6.800800000000001,2.0,0.6666666666666653,0.4523809523809513,0.3333333333333347,0.214285714285714,0.0499405469678953,1559.08,0.12474088291547,0.2292184791619564,0.4060347534292274,1559.08,1.655519069622728,0.012474088291547,0.0,0.0,0.0,239696.0,28400.0,0.0013247220197435,0.190643946920429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,50.0,85.0,55.0,0.0,0.0020339982794819,0.0340632603406325,0.6857466989776396,0.458264402134012,0.1184206109996039,0.6909926212238505
002782.SZ,20260519,1,0.779220779220779,0.2782874617737001,0.11864406779661,4.9427817432494425,6.123867023899196,2.0,4.0,859297295.8000001,10.008,5.5161,0.78,1220145.0096,41.5124,5.8082,0.0463936208771293,1.0,0.1000362450163103,9.991,0.0,0.0,8.5464,1.51,-0.4834437086092715,122.01450096,0.0693877551020408,0.0693877551020408,-4.2545,13.0098,2.0,0.5166666666666648,0.291666666666668,0.1916666666666671,0.5166666666666648,0.047846889952153,81.51,0.0012051412844154,0.5364235807020142,0.4801747793199723,81.51,1.0216195427298287,0.0001205141284415,0.0,0.0,0.0,5667500.0,226700.0,0.0065955054527706,0.8447568343045055,1.0,28833672.6,1.44,0.5222666401426934,10.0,47688585.07999998,-4040742.4399999976,0.0195042277769426,0.0,0.0,0.0,0.0,0.0,-0.0050753869869271,0.0385551948051947,0.6410320426589556,0.5599844211407445,0.1469587607737338,0.7872511682585932
002831.SZ,20260519,1,0.5200892857142853,0.0507509062661832,-0.0131322957198443,2.529000960117453,3.7542944916988064,0.0,3.0,534947628.4,10.0049,2.3614,0.87,2073569.8581,23.4586,3.0285,-0.0479390681003584,0.0,-0.0029121863799284,7.0282,0.0,0.0,1.6189,0.54,0.6111111111111109,207.35698581,0.0958110516934047,0.0958110516934047,-0.7895,-0.9773,1.0,0.2694063926940625,0.2831050228310526,0.4474885844748849,0.2694063926940625,0.0539674716609166,1109.68,0.0225670300051774,0.390882993285701,0.5012903433287363,1109.68,2.0644718792866943,0.0022567030005177,0.0,0.0,0.0,747040.0,18400.0,0.0013964731505294,0.1524897473435498,1.0,-2565127.56,-0.24,0.4962999109285863,10.0,54988622.53,-51657909.0,0.0221211295676139,0.0,0.0,0.0,0.0,0.0,-0.004325970111965,0.0522369407648088,0.645453490684877,0.54929830643401,0.0954302857521713,0.919308582544601
002845.SZ,20260519,1,0.6157635467980298,0.065406976744186,-0.0259136212624585,2.196658145336912,0.7205401101951231,0.0,1.0,110182328.8,10.0273,2.8877,0.88,366843.5586,114.982,1.9639,-0.032238065716057,0.0,-0.004339739615623,0.4798,0.0,0.0,3.2913,1.02,-0.1372549019607842,36.68435586,0.029139072847682,0.0505181347150258,-1.1518,-2.6057,2.0,0.5217391304347822,0.3478260869565214,0.4782608695652179,0.1739130434782607,0.0313778990450205,-19.73,-0.0018617950909266,0.0,0.4432314576932754,-19.73,0.970200425923968,-0.0001861795090926,0.0,0.0,0.0,271374.0,18600.0,0.0024629539324095,0.2574052444242702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006476771189467,0.0276434001382168,0.6447501349312889,0.5509884307454549,0.1104637484603994,0.9620449046090592
002880.SZ,20260519,0,0.0748898678414088,-0.0132090132090132,-0.0264469145266386,1.0112598891852678,1.3690406080171618,0.0,0.0,46171478.400000006,5.3937,0.4682,0.53,576072.0,23.3871,2.3577,-0.0235338064998131,0.0,-0.018677624206201,1.6098,0.0,0.0,0.4518,0.49,0.0816326530612245,57.6072,0.0469043151969981,0.0763636363636364,0.5857,-2.6263,2.0,0.1851851851851815,0.6851851851851881,0.1296296296296303,0.1851851851851815,0.021259842519685,-936.94,-0.347142306040989,0.5,0.4964166728363071,-936.94,-2.396556099329345,-0.0347142306040989,0.0,0.0,0.0,81376.0,3200.0,0.0017624733454495,0.3013713337470911,1.0,-120901422.25,-14.84,0.3332868820985885,10.0,22538126.15,-135911141.6,0.0134912947009206,55.0,50.0,20.0,55.0,0.0,-0.0006665256642024,0.0185770750988141,0.5539649651535129,0.8051683100986059,0.1530420041439065,0.5845103716670246
002893.SZ,20260519,1,0.7586206896551728,0.0414746543778803,0.0319634703196347,1.7704914005086272,2.7142913476633272,0.0,0.0,191156162.4,10.0,9.4785,1.26,229139.8383,47.8353,2.1172,-0.0587288817377312,0.0,-0.0394207562349155,4.4913,0.0,0.0,6.8615,0.97,0.2989690721649485,22.91398383,0.0300429184549355,0.0300429184549355,-0.5435,3.339,2.0,0.8863636363636387,0.6818181818181842,0.1136363636363613,0.2045454545454544,0.038938053097345,2532.61,0.1176474648778574,0.4333605061915299,0.5361107308003162,2532.61,2.210477765457118,0.0117647464877857,0.0,0.0,0.0,1896184.0,168400.0,0.0099195546520345,0.876152147878666,1.0,-38077866.49,-3.15,0.4119834671089938,10.0,-30938507.26,-20286530.63,0.0255640678708577,0.0,0.0,0.0,0.0,0.0,0.0084733965999908,0.0355839416058392,0.5892415831178494,0.69709679128331,0.1716570500980734,1.126641790126249
002905.SZ,20260519,0,0.2094594594594588,-0.087878787878788,-0.0163398692810458,2.056745537560493,1.9745894850322685,0.0,1.0,56971918.2,-0.7752,3.002,1.94,315544.32,115.1001,52.0968,-0.0424107142857144,0.0,-0.0156250000000001,2.4972,0.0,0.0,1.6308,1.05,0.8476190476190475,31.554432,0.0776302349336057,0.1147058823529411,-0.7883,-1.5468000000000004,2.0,0.4133333333333316,0.3600000000000018,0.2266666666666665,0.4133333333333316,0.0830564784053156,674.59,0.0712774461197757,0.5096764805742833,0.5111078061385733,674.59,2.227866763742264,0.0071277446119775,0.0,0.0,0.0,776442.0,85700.0,0.0136285037353718,0.8169482929879717,1.0,-13497195.92,-6.71,0.3447032490406019,10.0,-12441826.92,-1055369.0,0.0618948440325488,15.0,40.0,85.0,58.0,0.0,0.0017791145007761,0.0652920962199312,0.694696001982803,0.4394785591766724,0.0943451983756267,1.6597348130012586
002988.SZ,20260519,1,0.2338129496402879,-0.0829947765525246,-0.0670209625036905,1.875035945522112,1.8206739092984223,0.0,1.0,161495361.79999998,10.0,2.3628,1.17,789282.2566,66.6779,2.9346,-0.0454545454545454,0.0,-0.0417146144994244,0.894,0.0,0.0,1.2511,0.56,1.089285714285714,78.92822566,0.1187953151143334,0.1187953151143334,-0.9801,-6.805,2.0,0.4924242424242432,0.2234848484848486,0.5075757575757568,0.2689393939393946,0.0835443037974682,-619.56,-0.0335535044221591,0.5120274532142212,0.5134310674651148,-619.56,-0.0096802581402169,-0.0033553504422159,0.0,0.0,0.0,362365.0,11500.0,0.002243810571159,0.1948622451011208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0100500080220444,0.0726072607260726,0.36993357733496,1.7031879809454011,0.0599328995526636,1.143283466113762
600021.SH,20260519,1,0.0804020100502512,-0.0238649592549475,-0.0724557522123893,1.8597496319666256,2.0150919051993634,0.0,0.0,1237446391.2,10.0179,1.4837,0.57,4731211.0028,17.0964,2.2741,-0.0460704607046069,0.0,0.0124661246612467,1.8446,0.0,0.0,2.5143,1.05,-0.4571428571428572,473.12110028,0.0983870967741936,0.0983870967741936,-3.4208,-7.3628,1.0,0.4848484848484826,0.0303030303030348,0.4848484848484826,0.4848484848484826,0.0196779964221825,-7298.49,-0.10403795216184,0.4865573443114459,0.5181341322968401,-7298.49,0.6123865464993388,-0.010403795216184,0.0,0.0,0.0,1453200.0,86500.0,0.0011743539035988,0.2066490737032913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005064465725148,0.0192655027092112,0.6987462492594079,0.431134694547394,0.0823681746077251,0.5669821698858577
600156.SH,20260519,0,0.7356608478802993,0.2076991942703669,0.1157981803143093,6.053620716932554,7.014325219891076,7.0,8.0,757964211.6,-2.3721,22.9868,1.82,542447.337,,14.8467,0.031890660592255,1.0,0.031890660592255,10.0,0.0,0.0,31.1391,3.49,-0.4785100286532951,54.244733700000005,0.1358103779628443,0.1358103779628443,-7.6815,12.2923,3.0,0.7549668874172191,0.5894039735099342,0.245033112582781,0.1655629139072847,0.111934766493699,-5679.35,-0.047161149536277,0.6252621065180268,0.5226311840597314,-5679.35,-0.4872041290349612,-0.0047161149536277,0.0,0.0,0.0,17517824.0,1335200.0,0.0231116769524267,1.444513610835375,1.0,-62512204.3,-3.45,0.4001935747975926,20.0,0.0,-125024408.59999996,0.0,55.5,70.0,35.0,55.0,0.0,0.0346068589843879,0.1049679487179486,0.6320694907846166,0.5821045226509105,0.2344502577018448,1.5900549228517162
600186.SH,20260519,1,0.7406483790523689,-0.0286506469500924,0.0203883495145629,4.641811612708447,3.7539082473603433,2.0,6.0,2570379605.8000007,9.9905,12.0792,0.79,1880384.3438,60.9536,9.9802,0.0164359861591694,1.0,0.0164359861591694,7.3073,0.0,0.0,11.9581,0.72,0.0972222222222223,188.03843438,0.0900432900432901,0.0900432900432901,-1.8975,2.3650999999999995,2.0,0.7894736842105247,0.2631578947368426,0.2105263157894753,0.5263157894736821,0.0542340627973359,9106.95,0.0406993128487733,0.5101856892915474,0.4714308536643265,9106.95,1.4771911641338071,0.0040699312848773,0.0,0.0,0.0,16323426.0,1541400.0,0.0063505896028612,0.7132381932009846,1.0,4070107.73,0.08,0.5015043975856347,10.0,70412019.81,-66341912.07999998,0.0331496126165187,0.0,0.0,0.0,0.0,0.0,0.0149961331956243,0.0504950495049505,0.5140678784098497,0.94526840131165,0.1462943674347991,0.8706061941008572
600246.SH,20260519,1,0.7448747152619591,0.2341463414634146,-0.0186190845616757,4.217610224104996,4.219095095681063,2.0,2.0,1845169899.0,10.0395,7.1937,0.96,2391371.7821,,5.3806,0.1271551724137931,0.0,0.1271551724137931,6.3099,0.0,0.0,11.461,1.8,-0.4666666666666667,239.13717821,0.0813362381989832,0.0813362381989832,6.3099,-1.4327000000000003,3.0,0.2391304347826108,0.7608695652173891,0.0,0.2391304347826108,0.0363636363636364,-1278.93,-0.0073817893557828,0.4111025463110736,0.4895593227488307,-1278.93,0.9631326136833054,-0.0007381789355782,0.0,0.0,0.0,3026520.0,240200.0,0.001640239200542,0.1766295578652587,1.0,168369995.12,9.29,0.6549956703115856,10.0,28654198.0,139715797.12,0.0441415454052539,0.0,0.0,0.0,0.0,0.0,-0.0070037347194412,0.0366826156299842,0.7241317440124714,0.3809641798865503,0.1009868300108095,0.9388943305106454
600310.SH,20260519,1,0.5319148936170216,0.0098814229249013,-0.044859813084112,3.617953719936174,3.28129832804029,1.0,4.0,806744920.4,9.9804,5.4613,0.51,748978.1789,,2.7569,-0.0925266903914591,0.0,-0.0747330960854092,2.583,0.0,0.0,9.1145,0.85,-0.4,74.89781789,0.1143847487001731,0.1143847487001731,-1.5444,-4.2914,3.0,0.5217391304347841,0.3913043478260909,0.4782608695652159,0.1304347826086931,0.045009784735812,-744.73,-0.0182808038196567,0.2628557397750392,0.5175004043220097,-744.73,0.8989906251017241,-0.0018280803819656,0.0,0.0,0.0,1451460.0,284600.0,0.0017991560446148,0.3555395428118768,1.0,-26935431.79,-0.77,0.47020688909726,10.0,0.0,-26935431.790000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0036712932880886,0.042,0.5485906457806822,0.8228528096335498,0.1029766150763361,0.5051726682058698
600353.SH,20260519,1,0.8628571428571432,0.1932203389830509,0.1294117647058825,2.8884614348299684,3.1894457158572243,0.0,0.0,1746561434.2,9.9905,7.1843,0.72,1750449.1678,108.3399,9.078,0.0129143349117519,0.0,0.0292724924666378,7.763,0.0,0.0,10.5672,1.23,-0.4146341463414634,175.04491678,0.0434782608695651,0.0434782608695651,-0.0474,12.5637,3.0,0.1932773109243704,0.0672268907563012,0.7394957983193283,0.1932773109243704,0.0563446969696968,-8019.78,-0.0630942647565248,0.4441649326903807,0.5130273383725578,-8019.78,-4.284869932785294,-0.0063094264756524,0.0,0.0,0.0,5877024.0,278400.0,0.0033649111247506,0.4675479879062263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0110498481933832,0.0500954198473282,0.6532229622837336,0.5308708629958427,0.1162708289248731,0.7280782010295919
600452.SH,20260519,1,0.4517543859649126,0.04121110176619,0.0206100577081616,2.63246726340044,4.030781566892456,0.0,2.0,1066764759.2000002,10.0162,3.5793,0.65,1902238.5677,48.3693,3.3106,-0.0690161527165932,0.0,-0.0631424375917767,6.4852,0.0,0.0,6.4641,1.28,-0.4921875,190.22385677,0.0917094644167278,0.0917094644167278,-4.6617,2.4460000000000006,2.0,0.0769230769230779,0.1846153846153833,0.7384615384615387,0.0769230769230779,0.0525040387722132,-6174.83,-0.0893863565814573,0.3949705540099118,0.5458923744650116,-6174.83,0.6718153654164126,-0.0089386356581457,0.0,0.0,0.0,1241219.0,100585.0,0.0011635358117105,0.1828922297376601,1.0,67093487.53,2.31,0.542151863171877,10.0,186502289.87,-119408802.34000002,0.0351552101997585,0.0,0.0,0.0,0.0,0.0,-0.0145293436825274,0.0437601296596434,0.6293597832609051,0.5889162711012368,0.1338963943487826,0.6476603159614386
600481.SH,20260519,1,0.5871559633027521,0.0667752442996743,0.0139318885448915,2.8866229801404617,4.869000682439878,1.0,2.0,1321288761.9999998,10.0763,7.7934,0.89,1352038.9231,,3.1145,0.0610263522884881,0.0,0.0818307905686546,9.9526,0.0,0.0,15.2792,2.35,-0.6212765957446809,135.20389231,0.0642857142857143,0.0642857142857143,-2.8736,1.9514,1.0,0.2916666666666649,0.1666666666666673,0.5416666666666677,0.2916666666666649,0.0366412213740457,-11510.2,-0.1091015668905197,0.4905071348706424,0.5714168207491108,-11510.2,-3.046048931383577,-0.0109101566890519,0.0,0.0,0.0,5713060.0,863000.0,0.0043238542280131,0.5364549849899212,1.0,-62440167.0,-32.71,0.1771889300501198,10.0,9244338.0,-71684505.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013367882270816,0.0308641975308641,0.6753007067774801,0.4808217879290808,0.1152295938982165,0.7985502838932041
600506.SH,20260519,1,0.157618213660245,-0.1957484499557129,-0.0167839740119111,1.8104823184444525,1.584560520270526,0.0,0.0,157736539.4,10.022,3.3307,0.96,453318.299,346.6431,9.067,-0.084084084084084,0.0,-0.0455455455455455,1.7367,0.0,0.0,3.222,0.9,0.0666666666666666,45.3318299,0.2035087719298245,0.2094035698737483,-1.5444,-1.6268000000000002,2.0,0.727272727272726,0.3636363636363653,0.272727272727274,0.3636363636363607,0.0424008810572687,1947.23,0.1300688748568401,0.5699302429129768,0.4842405308288139,1947.23,3.66484651913892,0.013006887485684,0.0,0.0,0.0,31309359.0,1567035.0,0.1984914790136444,18.847596828719105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081249355979049,0.0408626560726446,0.4486403925483169,1.2289566802487668,0.1565262360341074,0.9495683027517972
600563.SH,20260519,1,0.8265739667825421,0.1647569444444445,0.0425796425796427,2.5211329578733053,2.684837295330948,0.0,0.0,1096061749.8,10.0015,2.8997,0.69,3019050.0,25.3238,4.794,0.1802168021680217,1.0,0.1802168021680217,5.2924,0.0,0.0,4.417,1.17,-0.4102564102564102,301.905,0.0323790293502558,0.0323790293502558,2.3688,4.364299999999999,3.0,0.616252821670432,0.3115124153498856,0.3837471783295679,0.3047404063205464,0.0330153525115516,-3358.43,-0.038417964416463,0.5347000204897372,0.5086742689235325,-3358.43,-1.6887702574661916,-0.0038417964416463,0.0,0.0,0.0,3447080.0,26000.0,0.0031449687945309,0.3985082304211373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012120246717064,0.0316013369796417,0.6044479867572,0.6544020691753728,0.166102110571249,0.7977386448888922
600626.SH,20260519,1,0.2777777777777781,-0.0254452926208651,-0.0448877805486284,2.086529577378428,3.5096958477908027,0.0,0.0,95016738.8,9.9217,3.3045,1.76,424355.8459,1254.7141,1.577,-0.0237529691211401,0.0,-0.007125890736342,5.5556,0.0,0.0,3.2618,1.97,-0.1065989847715735,42.435584590000005,0.0635696821515891,0.0635696821515891,5.5556,-4.2675,1.0,0.3846153846153846,0.4999999999999991,0.1153846153846162,0.3846153846153846,0.0678851174934726,-976.21,-0.0701016692866197,0.4908337720000915,0.6021575021217671,-976.21,-1.729325892223443,-0.0070101669286619,0.0,0.0,0.0,710465.0,185500.0,0.007477261469639,0.506652303779435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072674381227577,0.0616621983914209,0.7359599049517931,0.3587696738255083,0.0886788845492038,1.465173902600833
600758.SH,20260519,1,0.7913043478260868,0.1547911547911546,0.1633663366336633,4.020646539360928,6.758665803070898,2.0,5.0,651054814.8000001,10.0,7.1378,0.68,620749.3952,,1.1644,-0.0986460348162475,0.0,-0.0406189555125725,10.0703,1.0,1.0,11.2889,1.22,-0.442622950819672,62.07493952,0.048582995951417,0.048582995951417,-8.172,16.500899999999998,4.0,1.0,1.0,0.0,0.0,0.0914893617021277,2674.03,0.0622035598335017,0.8714873912877551,0.5040125927682142,2674.03,1.2285478145894604,0.0062203559833501,0.0,0.0,0.0,34825736.0,7195400.0,0.0534912502117018,7.632582413835958,1.0,109085273.78,25.38,0.8616767851803688,10.0,41116372.25,67968901.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0288268217195921,0.1007025761124122,0.9681178544682314,0.0329320912579191,0.0093028485598087,0.6614875386987153
600831.SH,20260519,1,0.8101265822784816,0.0283505154639176,0.0204603580562658,2.083537808872208,2.892979982924182,0.0,0.0,79866447.2,10.0251,8.9315,6.31,283667.8498,,8.0044,-0.0865603644646925,0.0,-0.0455580865603643,6.117,0.0,0.0,1.1882,0.78,7.089743589743589,28.36678498,0.0362318840579708,0.0362318840579708,-0.7916,2.2326,1.0,0.6052631578947382,0.6052631578947382,0.3947368421052619,0.0,0.0952380952380952,-4256.28,-0.1667185284121956,0.7372214455990604,0.3851771418838358,-4256.28,-7.831739049239516,-0.0166718528412195,0.0,0.0,0.0,6149088.0,1552800.0,0.0769921314341374,2.4454281171696457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007470276475857,0.1010638297872339,0.7567376031723784,0.3214620177559863,0.1177043092627968,3.196139592396943
600835.SH,20260519,1,0.4456521739130434,-0.0088087248322148,-0.0413793103448275,1.769925893618148,2.6262127016675554,0.0,0.0,260048826.0,9.9873,1.1157,0.78,1905769.6609,30.4962,1.7089,0.0003847633705271,0.0,0.0134667179684495,3.7975,0.0,0.0,2.1486,1.74,-0.5517241379310345,190.57696609,0.0608108108108108,0.0608108108108108,3.7975,-4.036300000000001,1.0,0.2210526315789447,0.0736842105263161,0.7052631578947391,0.2210526315789447,0.0402031316123571,-2980.86,-0.1390164412594115,0.53663142131887,0.5125923761929568,-2980.86,-1.3987580531238628,-0.0139016441259411,0.0,0.0,0.0,384680.0,16300.0,0.0014792606677639,0.1811492128288761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0082447853582718,0.0345710627400768,0.6671852946733199,0.498833994070027,0.1074115646636512,0.8244325817490905
600850.SH,20260519,1,0.7509727626459142,0.028140703517588,0.0174042764793636,3.171555654564492,5.159629462122256,1.0,1.0,275478425.79999995,10.0196,2.3566,1.18,1391686.6241,42.325,2.8347,-0.0359840071079521,0.0,-0.0004442470013328,10.0,1.0,1.0,2.1764,1.1,0.0727272727272725,139.16866241,0.0087209302325581,0.0303317535545023,-2.8721,2.3688,2.0,1.0,1.0,0.0,0.0,0.0395894428152493,-19063.99,-0.58341037216662,0.8747996269011008,0.5165935556397316,-19063.99,-2.240687099461132,-0.0583410372166619,0.0,0.0,0.0,25309450.0,1199500.0,0.0918745267492377,7.483116355191436,1.0,-38514995.2,-43.58,0.2148765671448882,10.0,0.0,-38514995.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0018877172499573,0.0412213740458016,0.956867026420038,0.0450772911899127,0.0151158800960728,1.1882804725973577
